0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
146.0,6.0,0.0,0.0,0.0,0.0,7.1,7.8,7.8,7.8,7.2,6.7,7.6,6.3,6.3,6.3,6.3,6.3,7.1,6.1,6.1,6.3,5.1,5.1,5.1,5.1,5.1,5.1,5.4,5.4,5.4,5.4,0.0,4.5,5.4,5.8,5.0,5.4,5.4,5.4,5.4,5.0,5.0,5.7,5.0,5.0,5.0,5.7,5.7,6.4,5.7,6.4,5.7,6.4,6.4,7.2,8.1,8.1,8.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,5.0,7.6,6.3,9.5,9.5,8.2,8.1,5.0,6.0,5.0,6.3,6.1,7.1,7.1,9.5,6.7,6.7,7.3,5.1,8.2,5.1,5.1,4.0,6.1,6.0,5.1,0.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.4,4.1,5.4,5.1,4.5,4.5,5.0,5.0,5.0,5.0,5.0,4.2,5.7,5.7,5.7,5.8,6.4,5.8,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.2,8.2,8.1,9.1,8.0,8.0,8.1,8.1,7.1,7.3,8.1,8.1,7.3,7.3,6.3,7.1,6.1,6.3,6.1,6.1,6.3,5.1,6.3,6.1,6.1,6.1,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.1,6.1,6.1,6.3,6.3,6.7,6.7,6.7,6.3,5.4,7.6,6.7,6.7,7.2,7.2,7.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.0,8.1,7.1,8.1,7.3,7.3,7.6,6.7,6.7,6.7,7.6,6.7,7.2,7.2,6.4,6.7,5.8,5.8,6.4,6.4,5.7,5.8,5.8,5.8,5.8,5.8,0.0,5.8,5.8,6.7,5.4,6.7,5.8,5.8,5.8,6.3,5.4,6.1,5.4,6.3,6.1,6.1,7.1,7.1,7.1,7.1,6.1,7.1,7.1,7.0,8.0,8.0,8.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.1,8.1,8.1,9.1,8.0,8.1,8.1,7.3,7.3,7.3,8.2,7.3,7.3,7.3,7.6,7.3,6.3,6.3,6.7,6.3,6.7,6.3,6.7,7.3,7.3,7.3,0.0,6.3,7.1,7.1,6.1,7.3,7.3,7.1,7.3,6.1,6.1,7.0,7.1,7.0,7.0,7.0,8.1,7.1,8.1,8.0,7.1,8.1,9.1,8.1,9.2,9.1,9.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,6.4,6.4,6.4,6.4,6.4,6.4,7.2,6.7,5.8,6.4,6.4,6.7,5.8,5.8,5.4,5.8,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.8,5.8,5.8,0.0,5.8,5.8,5.8,5.0,5.8,5.8,5.8,5.8,5.0,5.0,5.7,5.0,5.7,5.7,5.7,6.4,6.4,6.4,6.4,6.4,6.4,7.2,7.8,8.1,7.2,7.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,21.2,22.0,21.4,23.0,22.5,23.3,22.8,22.1,22.1,20.9,22.1,21.8,21.4,19.6,19.2,20.6,18.4,17.5,18.4,18.4,18.4,17.5,16.5,18.0,18.0,19.0,0.0,18.0,18.4,19.7,17.5,18.4,18.4,18.8,18.4,17.9,18.8,19.7,18.9,18.6,20.2,20.0,22.0,21.3,22.7,24.2,23.4,24.8,24.8,25.5,28.3,27.7,28.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,6.7,6.3,6.3,7.3,7.1,7.1,7.0,6.0,6.0,6.0,6.0,6.0,6.1,6.1,5.1,6.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,6.1,6.0,6.0,0.0,5.0,6.0,6.0,5.1,6.0,6.0,6.0,5.0,5.1,5.1,6.3,6.1,6.1,6.3,6.3,6.7,7.3,6.7,6.7,6.7,7.6,7.6,7.6,8.9,8.9,8.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,6.7,7.2,6.7,7.2,7.1,7.1,6.4,6.4,7.2,5.8,7.2,6.4,6.7,6.7,6.7,6.4,6.7,5.8,5.4,5.4,5.8,5.8,5.8,6.7,5.8,6.4,0.0,5.8,5.8,6.4,5.7,5.8,6.4,6.7,5.8,5.7,5.7,6.4,6.4,6.4,5.7,6.4,7.2,7.2,7.2,7.2,6.4,7.8,7.8,8.6,8.9,8.9,8.9,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,5.8,6.7,6.3,6.3,6.3,6.1,6.1,7.0,6.0,6.1,7.0,6.1,6.1,6.1,5.1,6.0,6.1,5.1,5.1,5.1,5.1,5.1,5.1,5.0,5.0,6.0,0.0,5.0,6.0,6.1,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.1,5.1,5.1,5.4,6.3,6.3,6.7,6.7,6.3,6.3,7.3,6.7,7.6,8.1,8.1,8.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.3,7.1,7.1,7.1,7.0,8.0,7.1,7.1,7.1,7.1,7.1,7.1,6.3,6.1,6.3,7.1,6.1,6.3,6.3,6.3,6.3,6.1,6.3,6.1,6.1,6.1,0.0,6.1,6.1,7.1,6.0,6.1,7.1,7.1,6.0,7.0,6.0,7.1,6.0,7.1,7.1,7.1,8.1,8.2,8.2,8.2,7.3,9.2,8.2,9.2,9.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,5.8,5.8,6.4,6.4,6.4,6.4,6.4,5.8,5.8,5.8,6.4,5.8,5.4,5.4,5.4,5.8,5.4,4.5,5.4,5.4,5.4,4.5,4.5,5.4,5.8,5.8,0.0,5.0,5.8,5.8,5.0,5.8,5.8,5.8,5.8,5.0,5.7,6.4,5.7,5.7,7.1,6.4,7.2,7.8,7.2,7.8,7.2,8.5,7.8,8.5,9.4,10.0,10.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.2,9.2,9.1,9.5,9.8,8.5,8.9,9.4,9.4,7.8,9.4,8.6,7.8,7.8,7.8,8.6,7.2,7.2,6.4,7.1,7.1,6.4,6.4,7.2,7.2,7.2,0.0,6.7,6.7,6.7,6.3,5.8,6.7,5.8,5.8,6.3,5.4,6.1,5.1,5.1,5.1,6.0,6.0,7.0,6.1,6.1,6.1,7.1,6.3,7.3,7.6,8.5,7.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.1,9.2,8.5,8.5,8.9,8.5,8.1,8.5,7.6,8.1,8.1,8.1,8.1,6.7,6.7,5.8,7.2,6.7,6.7,5.8,6.7,6.7,6.3,0.0,6.3,6.3,6.3,6.1,6.3,6.3,6.3,5.1,5.1,5.1,5.0,5.0,5.0,5.1,5.1,6.3,6.3,5.4,5.8,5.8,6.7,5.8,7.2,7.8,7.8,7.8,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.0,9.2,9.2,10.6,10.0,10.0,10.0,9.4,9.4,8.9,9.4,9.4,8.9,8.5,8.5,8.9,8.9,7.6,7.6,7.6,7.6,6.7,7.6,7.6,7.2,7.2,0.0,7.2,7.2,7.2,6.4,7.2,6.4,6.4,5.8,6.4,5.0,6.4,5.7,5.7,5.8,5.8,6.7,5.4,5.4,5.4,5.4,6.3,6.3,6.1,7.1,7.1,7.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,11.0,10.2,10.2,9.2,9.8,9.5,9.5,9.5,9.5,9.5,9.5,8.9,8.5,8.9,7.6,7.6,8.9,8.1,7.6,6.7,8.5,8.2,7.3,0.0,7.3,7.3,8.2,7.1,7.3,7.3,7.3,6.3,6.1,6.0,7.1,6.0,6.1,6.1,6.1,7.3,6.3,6.3,6.3,5.4,7.6,6.7,6.7,7.8,7.8,7.8,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.2,11.2,10.2,12.2,11.0,11.0,11.0,10.0,10.0,10.2,10.2,10.2,10.2,10.4,9.5,9.2,9.2,8.2,9.2,9.2,8.2,8.2,7.3,9.2,9.2,9.1,0.0,8.1,8.1,9.1,7.0,8.1,8.1,8.1,8.1,7.0,7.0,7.1,7.0,7.1,7.1,6.3,7.6,7.6,7.6,7.6,6.7,8.1,8.1,8.1,8.6,8.6,9.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1,8.6,7.8,8.5,7.8,7.2,7.2,7.2,7.2,7.2,6.4,6.7,5.8,6.7,5.8,5.4,5.8,5.8,5.0,5.0,4.5,5.0,5.7,5.0,0.0,5.0,5.7,5.7,4.2,5.7,5.0,5.0,4.2,4.2,4.2,4.5,4.5,4.5,5.1,5.1,5.1,6.1,5.1,6.1,5.1,6.1,6.0,7.0,8.0,8.0,8.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.5,9.2,10.4,10.2,10.0,10.0,9.0,9.1,9.1,8.1,9.1,8.1,8.2,8.2,7.3,7.3,6.3,6.3,6.3,5.4,5.1,5.1,4.1,5.0,4.0,4.1,0.0,3.2,4.1,4.5,3.6,3.6,3.6,4.2,2.8,3.6,2.8,3.2,3.6,3.2,4.1,4.0,4.0,5.0,5.1,5.1,5.1,6.1,6.3,6.3,7.6,6.7,7.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,12.0,11.2,11.2,10.4,10.8,9.8,9.5,10.8,9.8,9.8,8.9,8.1,7.6,7.6,6.7,6.7,6.7,6.3,5.4,5.4,6.1,6.1,5.0,0.0,5.1,5.4,5.4,4.5,5.4,5.4,5.8,5.8,5.0,5.7,5.0,5.7,5.7,5.8,5.8,6.7,6.3,6.3,7.6,6.3,7.3,7.3,8.2,9.1,9.1,9.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.2,9.5,8.5,9.8,8.9,9.4,8.6,8.6,8.6,8.5,7.8,7.8,7.8,7.8,6.4,7.1,5.7,5.0,5.0,5.7,5.0,4.2,3.6,4.5,3.6,4.1,0.0,3.2,4.0,4.0,3.0,4.0,4.1,4.1,4.1,4.5,3.6,5.0,4.5,3.6,4.2,5.0,5.0,5.8,5.8,6.7,5.8,6.7,6.7,6.7,8.5,8.5,8.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.0,9.0,9.1,9.1,9.2,9.5,8.5,8.9,8.1,8.1,8.1,8.1,7.2,7.2,6.4,7.2,5.8,5.0,5.0,4.5,4.5,3.6,3.6,4.1,4.0,4.1,0.0,3.0,3.2,4.1,3.2,4.1,4.1,4.5,4.5,3.6,3.6,4.2,4.2,5.0,5.0,5.0,5.4,6.7,5.4,5.4,5.4,6.7,6.7,7.6,8.2,7.3,7.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,12.2,12.0,12.0,12.7,12.0,12.2,11.7,11.7,11.7,10.3,11.7,10.3,10.3,9.8,9.5,8.9,8.9,7.6,7.6,7.6,6.7,6.3,6.7,5.8,6.4,6.4,0.0,5.7,5.0,5.0,5.4,5.8,5.8,5.4,5.4,5.4,5.1,5.1,5.1,5.0,5.0,6.0,7.1,6.3,6.3,6.1,6.3,7.3,7.3,7.6,8.1,7.6,8.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,12.8,13.6,13.0,13.0,12.5,13.0,12.6,11.4,11.7,10.4,12.4,11.4,10.2,10.0,9.1,9.2,8.2,8.1,7.1,7.1,6.1,6.3,6.3,6.7,5.8,5.8,0.0,5.7,5.7,6.4,6.4,6.4,5.8,5.8,5.8,6.3,5.8,7.3,6.3,6.1,7.1,7.1,8.0,9.0,8.0,9.1,7.1,9.0,9.2,9.1,10.4,10.2,10.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,14.0,14.0,13.0,14.1,13.3,13.6,13.0,12.1,12.1,10.8,12.1,12.1,11.2,11.2,10.3,9.8,8.9,8.1,8.1,8.1,7.6,7.6,6.3,7.3,7.1,7.1,0.0,6.0,6.1,7.1,6.1,7.1,6.3,6.3,6.3,6.7,6.7,7.2,7.2,7.2,7.8,7.8,8.5,8.5,7.8,9.2,7.8,9.2,8.6,9.4,10.3,10.3,10.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,12.5,13.0,12.6,12.4,11.2,11.4,11.2,11.2,11.2,10.0,10.0,9.1,10.0,8.1,8.1,7.1,7.1,6.1,6.3,6.3,6.3,6.7,5.8,0.0,5.8,5.7,6.4,5.8,6.4,6.4,5.8,5.8,5.4,6.3,7.1,6.3,7.1,7.1,7.1,8.1,8.0,8.0,9.0,8.1,9.1,9.2,10.2,10.4,10.2,10.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,13.6,14.2,12.8,14.1,12.7,13.6,12.2,12.5,11.7,10.3,12.5,11.7,10.3,9.8,9.8,10.3,8.9,7.6,7.6,8.1,6.7,6.4,5.8,6.4,7.1,7.1,0.0,5.8,5.8,6.3,5.4,6.3,6.3,6.3,6.1,6.1,6.1,7.0,7.0,7.1,7.1,7.1,8.2,8.5,8.5,9.5,7.6,9.5,8.9,9.8,10.8,10.3,10.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,13.6,13.3,13.3,14.3,14.1,13.0,13.0,12.0,12.0,11.0,12.0,11.0,11.0,11.0,10.2,10.0,9.1,8.1,8.1,8.1,7.1,7.0,6.0,7.0,6.1,6.1,0.0,5.4,5.8,5.8,5.0,5.8,5.7,5.7,5.7,5.0,5.8,5.4,5.8,6.3,6.3,6.3,7.1,7.1,7.0,8.1,7.0,8.0,8.0,8.1,9.1,9.1,9.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.5,9.8,9.8,9.8,9.4,9.4,8.6,9.2,8.6,8.5,9.2,7.8,8.5,7.8,7.8,7.1,6.4,5.0,5.0,5.7,5.0,4.2,4.2,4.2,3.6,3.6,0.0,3.2,3.2,4.0,3.0,4.0,4.0,4.1,3.2,3.6,3.6,4.2,3.6,4.2,4.2,5.0,5.8,5.8,5.8,5.8,5.4,5.8,5.8,6.7,7.6,7.6,7.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,12.0,11.2,11.2,10.4,10.4,9.5,9.5,10.4,9.5,9.8,8.9,8.9,8.5,7.6,7.6,6.7,6.7,6.7,5.8,5.4,5.4,5.1,5.1,0.0,5.0,4.0,5.0,4.1,4.1,4.1,4.5,4.5,4.5,3.6,4.2,4.2,3.6,4.5,4.5,5.4,5.1,4.1,5.4,5.1,6.3,6.3,6.1,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,13.4,13.4,13.4,14.4,13.6,13.6,13.5,12.0,12.0,11.3,12.7,11.3,10.6,11.4,10.0,10.6,9.2,7.8,8.6,8.6,7.8,7.1,7.1,7.1,6.4,5.8,0.0,5.4,5.4,5.4,5.1,5.1,5.1,5.0,5.0,5.1,5.1,5.4,5.4,5.4,5.8,6.4,6.4,6.4,7.1,7.1,6.4,7.8,6.4,7.8,8.1,8.9,8.9,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,14.1,13.3,13.6,12.6,12.1,11.7,10.8,12.6,11.7,10.8,10.8,10.3,9.8,8.9,8.1,7.6,7.6,6.7,7.3,6.3,7.1,6.0,6.0,0.0,5.1,5.1,5.4,5.4,6.3,5.8,5.8,5.8,5.0,5.7,5.8,6.4,5.8,5.8,6.7,6.7,7.6,7.3,7.6,7.3,8.2,8.2,9.1,9.1,9.1,10.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,31.0,31.6,31.3,33.0,31.8,31.3,31.1,30.0,28.0,28.0,29.0,26.0,26.0,24.0,23.1,23.0,21.0,19.0,19.0,18.0,17.0,15.0,15.0,15.1,14.6,13.6,0.0,13.0,12.5,13.0,11.4,12.0,12.7,12.8,12.8,12.2,13.9,14.3,13.9,14.6,15.5,16.3,17.1,17.0,19.0,21.0,20.0,21.0,21.0,22.1,24.3,23.3,25.5,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.5,9.8,9.8,10.8,10.3,10.0,9.4,9.2,9.2,9.2,10.0,9.2,8.5,8.5,7.8,7.8,7.1,5.7,6.4,5.7,5.7,4.2,3.6,4.5,4.5,4.1,0.0,3.2,3.0,3.0,2.0,3.0,3.0,3.2,2.2,1.4,1.4,2.2,2.2,2.0,2.0,3.2,3.2,3.2,3.6,5.0,3.6,5.0,5.0,5.7,6.4,6.4,7.8,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.2,9.1,9.1,9.2,9.1,10.0,10.0,9.1,9.1,8.1,9.2,9.2,8.2,8.2,7.3,8.2,7.3,6.3,6.3,5.1,5.1,5.1,4.1,4.0,4.0,4.0,0.0,4.1,3.2,3.6,3.2,3.6,2.8,2.8,2.8,2.2,1.4,2.2,2.2,2.0,2.0,2.2,2.2,2.8,2.8,2.8,2.2,3.6,3.6,4.5,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,33.6,35.8,35.4,35.8,34.7,36.4,35.6,34.7,33.2,32.5,33.2,31.1,30.4,28.3,27.0,26.2,24.2,22.0,21.3,19.8,18.4,16.3,15.6,15.8,14.8,14.3,0.0,12.6,12.2,12.0,11.0,11.0,11.0,10.2,10.2,8.5,8.9,9.2,8.5,9.4,8.9,10.4,11.0,12.0,13.0,15.1,15.3,17.7,18.0,19.3,22.4,22.8,25.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.0,10.3,10.3,11.2,10.8,10.8,9.5,9.5,9.2,9.2,9.5,9.5,9.2,8.1,8.1,8.2,7.3,6.3,6.1,6.1,6.1,5.1,5.4,4.5,4.5,5.0,0.0,4.2,4.2,4.2,3.6,3.6,3.6,3.2,3.2,3.2,3.2,3.0,3.0,3.2,2.2,3.2,2.8,3.6,3.6,3.6,3.6,4.5,4.1,5.1,6.1,6.1,6.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.3,8.1,8.2,8.1,7.1,8.0,8.0,7.1,7.1,7.1,7.1,7.1,7.3,6.3,6.3,6.1,6.1,4.5,5.4,5.1,4.1,4.1,3.0,4.0,3.0,3.0,0.0,2.2,3.2,3.2,2.2,2.2,2.2,2.8,1.4,2.2,1.0,2.0,2.0,2.2,2.2,2.2,2.8,2.8,3.6,3.6,3.6,4.5,4.5,4.5,5.4,5.4,6.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.1,8.1,7.6,8.5,8.5,8.2,8.2,8.1,8.2,7.1,8.1,7.1,7.1,7.0,6.0,7.1,6.0,5.0,5.0,5.0,4.0,4.1,4.1,4.1,3.2,3.6,0.0,3.6,2.8,2.8,2.8,3.6,3.6,3.6,3.2,3.2,3.2,3.0,3.0,3.0,3.2,3.2,3.2,3.6,3.6,4.2,3.6,4.2,5.0,5.0,5.8,5.8,5.4,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,33.4,34.7,34.9,35.2,34.8,35.5,34.9,34.9,34.0,32.2,34.0,31.4,31.1,29.7,28.6,26.6,25.8,23.0,22.2,20.8,18.6,17.5,16.1,16.2,14.6,14.3,0.0,13.2,13.0,13.2,12.4,13.3,13.6,13.0,13.4,11.7,13.0,12.0,11.3,11.4,10.8,11.2,12.4,12.2,13.0,15.0,15.1,16.3,17.7,19.3,22.4,23.7,25.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,30.0,31.8,31.3,32.7,32.0,33.5,33.2,31.8,30.8,30.3,31.3,29.2,28.0,26.0,25.0,24.0,22.0,20.0,19.0,17.0,15.0,13.2,12.2,11.7,11.2,10.8,0.0,10.6,11.4,11.7,11.2,11.7,12.6,12.4,12.4,11.0,12.0,12.0,12.0,12.4,12.6,13.4,15.8,15.6,17.7,19.1,19.2,21.6,23.0,25.6,30.0,29.1,30.9,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.1,9.1,8.0,8.1,9.1,7.3,8.2,7.3,7.3,6.3,7.6,7.6,7.6,6.7,6.7,6.7,5.8,5.8,5.8,5.4,4.5,4.5,3.6,4.1,4.1,3.2,0.0,3.0,3.0,4.1,3.2,3.2,3.2,3.2,3.2,2.2,2.2,2.8,2.2,2.8,2.8,2.2,2.2,3.2,3.0,2.0,2.0,3.0,3.2,3.2,3.6,3.6,4.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.2,7.3,7.3,8.2,8.9,7.6,7.2,6.7,6.7,7.2,8.1,6.7,6.4,6.4,5.7,5.8,5.8,5.0,5.0,5.0,4.2,3.6,3.6,3.6,3.6,3.2,0.0,3.0,3.0,3.0,3.2,4.1,3.2,3.2,3.2,3.2,3.2,3.6,3.2,2.2,2.8,2.8,3.6,3.6,3.2,3.2,3.2,4.0,4.0,4.0,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.6,8.6,8.6,10.0,8.9,8.5,8.5,8.5,8.5,8.2,8.5,8.5,8.2,8.2,8.2,7.3,7.3,6.3,6.1,6.1,5.4,5.4,4.5,5.4,5.0,5.0,0.0,4.2,4.2,4.2,3.6,5.0,5.0,4.2,4.5,4.5,4.5,4.1,4.1,4.1,3.2,3.0,4.0,3.0,3.2,4.0,3.2,3.6,3.6,3.6,4.2,4.2,3.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.1,7.2,7.8,8.1,8.1,7.6,7.6,7.3,6.3,6.3,7.3,6.3,7.3,6.3,6.1,6.1,5.1,5.0,5.1,5.1,4.1,4.1,3.2,4.1,3.2,3.6,0.0,2.8,2.8,3.6,2.2,2.8,3.6,3.6,2.2,2.2,2.2,3.0,2.2,2.2,2.0,3.2,2.2,3.2,2.8,2.8,2.8,2.8,2.8,3.6,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,22.7,24.2,23.6,25.2,23.3,25.9,24.2,24.7,23.1,22.5,24.2,22.5,22.1,20.2,19.6,19.6,18.7,16.5,16.8,15.5,15.5,13.6,13.9,13.9,13.0,13.0,0.0,12.2,12.8,12.7,11.3,12.0,12.7,11.3,11.4,11.4,10.8,10.3,11.2,9.5,9.5,9.2,10.0,10.0,9.0,10.2,9.2,11.7,9.8,10.8,12.0,12.7,14.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,27.9,28.6,28.6,30.0,29.2,30.2,30.0,29.1,28.3,27.6,28.3,26.2,26.2,24.0,22.7,22.7,21.3,19.8,19.8,18.4,17.0,16.3,15.6,16.4,15.3,15.3,0.0,14.3,13.9,14.6,13.3,14.6,14.3,13.3,13.3,12.0,13.2,13.0,12.0,11.2,11.2,11.4,11.2,11.7,12.2,12.2,11.3,12.8,13.0,13.9,16.2,16.8,17.7,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.0,9.1,9.1,9.1,9.2,9.2,8.2,8.5,8.2,7.6,9.5,8.5,8.5,8.1,7.2,7.6,6.7,6.3,6.7,5.8,5.4,5.4,5.4,5.4,5.1,5.1,0.0,5.0,5.0,5.0,4.1,5.0,5.1,5.1,4.0,4.1,4.1,4.1,4.1,3.2,3.2,3.6,3.6,2.8,2.8,2.8,2.2,3.2,3.2,3.2,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.2,8.1,8.1,8.9,8.5,8.5,8.2,8.2,8.2,8.1,9.2,8.2,8.1,8.1,7.0,8.1,7.1,7.1,6.0,6.0,6.0,6.0,6.1,6.1,5.1,5.4,0.0,5.4,4.5,5.4,4.5,5.4,4.5,5.4,4.5,4.5,4.5,5.0,3.6,4.2,4.2,4.2,3.6,3.6,3.6,3.6,3.2,3.2,3.2,3.0,4.1,4.1,4.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.8,8.1,8.1,8.9,7.6,8.5,8.5,8.2,8.2,7.1,8.2,7.3,7.1,7.1,6.0,7.1,6.1,6.1,5.1,5.1,5.1,4.1,5.1,5.4,4.5,5.4,0.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,4.2,4.2,4.2,4.2,3.6,3.6,3.6,3.2,4.1,4.1,4.1,4.0,3.0,4.0,4.1,4.1,4.5,5.4,5.4,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.6,9.4,8.1,8.9,8.9,8.5,8.5,9.5,8.2,8.2,9.5,8.5,8.2,8.2,7.1,8.2,7.1,7.1,6.1,6.0,6.1,5.1,6.1,5.1,5.4,5.4,0.0,5.4,4.5,5.0,4.5,4.5,5.0,5.0,4.5,3.6,3.6,4.2,4.2,3.6,3.6,2.8,3.6,3.2,2.2,2.2,2.0,2.0,2.0,3.2,2.8,3.6,3.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.8,8.6,8.6,8.6,8.9,8.9,8.9,8.5,8.5,7.3,8.5,8.5,8.2,7.3,7.1,7.3,7.3,6.1,6.1,6.1,5.1,5.4,5.4,5.8,5.8,5.8,0.0,5.0,5.0,5.0,5.0,5.0,5.7,5.7,5.0,5.0,4.2,5.0,4.2,4.5,4.5,4.5,4.5,4.1,5.1,5.0,4.0,5.0,5.1,5.1,5.4,6.3,6.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.1,9.1,9.1,9.2,9.2,8.5,8.5,8.5,8.5,8.1,8.5,8.5,8.1,8.1,8.6,8.1,8.1,6.7,7.2,7.2,7.2,5.8,5.8,6.7,6.3,6.3,0.0,6.3,6.1,6.1,5.1,6.1,5.1,5.1,5.1,5.1,5.1,5.0,5.1,5.0,4.0,4.1,4.1,4.1,4.5,4.1,3.2,3.6,3.6,3.6,3.6,3.6,4.5,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.2,9.2,9.2,9.9,9.2,9.4,9.4,8.9,8.9,8.9,9.4,8.9,8.9,8.1,7.6,7.6,7.6,6.3,7.6,6.7,6.3,6.3,5.4,6.7,5.8,6.4,0.0,5.8,6.4,6.4,5.7,6.4,6.4,5.7,5.7,5.7,5.7,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.1,4.1,4.1,4.1,4.1,4.0,4.1,5.1,5.4,0.0,0.0,0.0,0.0,0.0
